,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_hidden_layer_sizes,param_learning_rate_init,param_momentum,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,7.713394959767659,2.5865842017933196,0.05062103271484375,0.0013746963590853516,0.560387861237391,13,0.30911980163226005,0.7357131569608957,"{'alpha': 0.560387861237391, 'hidden_layer_sizes': 13, 'learning_rate_init': 0.30911980163226005, 'momentum': 0.7357131569608957}",0.870262905586113,0.8924968984303361,0.6666666666666666,0.8098088235610384,0.10162298106146721,32
1,11.337772687276205,0.8113494846648815,0.12375990549723308,0.013226576288908163,0.5871957314284427,100,0.4960997005312997,0.5858137422920424,"{'alpha': 0.5871957314284427, 'hidden_layer_sizes': 100, 'learning_rate_init': 0.4960997005312997, 'momentum': 0.5858137422920424}",0.0,0.0,0.0,0.0,0.0,81
2,11.532667875289917,0.3385366403034884,0.14438756306966147,0.0015216334376595628,0.11211040147426245,146,0.9629668888100585,0.3336443052958105,"{'alpha': 0.11211040147426245, 'hidden_layer_sizes': 146, 'learning_rate_init': 0.9629668888100585, 'momentum': 0.3336443052958105}",0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,39
3,9.847508907318115,0.11416828499909373,0.14944632848103842,0.0034781387761094813,0.24792175247510306,132,0.3414466155909278,0.34745892243142407,"{'alpha': 0.24792175247510306, 'hidden_layer_sizes': 132, 'learning_rate_init': 0.3414466155909278, 'momentum': 0.34745892243142407}",0.8955176684497616,0.8406480849214725,0.9064835498193652,0.8808831010635331,0.028800521193396975,28
4,7.987653414408366,0.787579425069243,0.08629051844278972,0.002482690388002451,0.7217146416000937,35,0.5059645432643293,0.23932712871167952,"{'alpha': 0.7217146416000937, 'hidden_layer_sizes': 35, 'learning_rate_init': 0.5059645432643293, 'momentum': 0.23932712871167952}",0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,39
5,7.442819277445476,0.03041347620326322,0.08597723642985027,0.006429862186830633,0.5891199584321023,29,0.47736062706223703,0.8540834175829078,"{'alpha': 0.5891199584321023, 'hidden_layer_sizes': 29, 'learning_rate_init': 0.47736062706223703, 'momentum': 0.8540834175829078}",0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,39
6,8.888017257054647,0.7232477529719572,0.09438498814900716,0.005905977898103565,0.7092528741059466,51,0.7109512478702009,0.9022317934397832,"{'alpha': 0.7092528741059466, 'hidden_layer_sizes': 51, 'learning_rate_init': 0.7109512478702009, 'momentum': 0.9022317934397832}",0.0,0.0,0.6666666666666666,0.2222222222222222,0.31426968052735443,70
7,6.293123563130696,0.963141906880803,0.05330467224121094,0.0008021635759192648,0.584869670090973,14,0.7453443405073683,0.5402539073637475,"{'alpha': 0.584869670090973, 'hidden_layer_sizes': 14, 'learning_rate_init': 0.7453443405073683, 'momentum': 0.5402539073637475}",0.6666666666666666,0.6666666666666666,0.0,0.4444444444444444,0.31426968052735443,62
8,9.391809860865274,0.6235774666753621,0.08751336733500163,0.002618848953647324,0.2758039633750302,31,0.9605953105202552,0.749630569957327,"{'alpha': 0.2758039633750302, 'hidden_layer_sizes': 31, 'learning_rate_init': 0.9605953105202552, 'momentum': 0.749630569957327}",0.0,0.0,0.0,0.0,0.0,81
9,8.982982556025187,0.4762348008288846,0.19292004903157553,0.08415440550238586,0.3782764889750335,122,0.8125876708804814,0.4366359864478918,"{'alpha': 0.3782764889750335, 'hidden_layer_sizes': 122, 'learning_rate_init': 0.8125876708804814, 'momentum': 0.4366359864478918}",0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,39
10,25.731605688730877,12.093716507164187,0.1312252680460612,0.0076589756495408275,0.967888959715585,112,0.02385179739083121,0.7158234460334005,"{'alpha': 0.967888959715585, 'hidden_layer_sizes': 112, 'learning_rate_init': 0.02385179739083121, 'momentum': 0.7158234460334005}",0.9468832430931556,0.9529311435723914,0.9477099026777368,0.9491747631144279,0.0026775159042070123,3
11,21.513681491216023,8.344575233404662,0.12419843673706055,0.0018592616707755725,0.46608531983843315,98,0.06857456587076627,0.42269699007407646,"{'alpha': 0.46608531983843315, 'hidden_layer_sizes': 98, 'learning_rate_init': 0.06857456587076627, 'momentum': 0.42269699007407646}",0.9368644418111169,0.9411605058893775,0.9418407060242284,0.939955217908241,0.002203079771256238,8
12,9.341209173202515,2.148560555150604,0.10848546028137207,0.0065284200439218835,0.4149129414817261,67,0.5275678467348367,0.12935541859563052,"{'alpha': 0.4149129414817261, 'hidden_layer_sizes': 67, 'learning_rate_init': 0.5275678467348367, 'momentum': 0.12935541859563052}",0.0,0.6666666666666666,0.0,0.2222222222222222,0.31426968052735443,70
13,11.11284073193868,3.043461528354935,0.10829663276672363,0.006264022562551678,0.8140434968027189,66,0.3708732586539374,0.8020157212126693,"{'alpha': 0.8140434968027189, 'hidden_layer_sizes': 66, 'learning_rate_init': 0.3708732586539374, 'momentum': 0.8020157212126693}",0.6731468427691623,0.6666666666666666,0.8673952327682644,0.7357362474013645,0.09313454243355332,35
14,12.872615098953247,2.1311958019565886,0.1301583449045817,0.0044527008314956635,0.5184556036074139,113,0.6339909576966815,0.7050786548299033,"{'alpha': 0.5184556036074139, 'hidden_layer_sizes': 113, 'learning_rate_init': 0.6339909576966815, 'momentum': 0.7050786548299033}",0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,39
