,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_hidden_layer_sizes,param_learning_rate_init,param_momentum,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
17,251.5905443827311,0.3881512609947848,0.2516205310821533,0.0039393946532317375,relu,"(475,)",1.0,1.0,"{'activation': 'relu', 'hidden_layer_sizes': (475,), 'learning_rate_init': 1.0, 'momentum': 1.0}",0.9399121996825244,0.9406434025257558,0.9400072807252013,0.9401876276444939,0.0003246106980791722,4
18,535.4566195011139,0.3948401046751978,0.3664701779683431,0.006509720796666428,relu,"(1000,)",0.1,0.1,"{'activation': 'relu', 'hidden_layer_sizes': (1000,), 'learning_rate_init': 0.1, 'momentum': 0.1}",0.9412669971373244,0.9407335306220399,0.9413889712394654,0.9411298329996098,0.00028461799105585525,1
19,535.2194729646047,0.7669516468729444,0.36441365877787274,0.002784502159075582,relu,"(1000,)",0.1,0.5,"{'activation': 'relu', 'hidden_layer_sizes': (1000,), 'learning_rate_init': 0.1, 'momentum': 0.5}",0.9412669971373244,0.9407335306220399,0.9413889712394654,0.9411298329996098,0.00028461799105585525,1
20,535.7336683273315,0.6622184986469183,0.3720642725626628,0.005489423170991554,relu,"(1000,)",0.1,1.0,"{'activation': 'relu', 'hidden_layer_sizes': (1000,), 'learning_rate_init': 0.1, 'momentum': 1.0}",0.9412669971373244,0.9407335306220399,0.9413889712394654,0.9411298329996098,0.00028461799105585525,1
21,536.9393537839254,3.5182234886644443,0.37309495608011883,0.011699297936644931,relu,"(1000,)",0.5,0.1,"{'activation': 'relu', 'hidden_layer_sizes': (1000,), 'learning_rate_init': 0.5, 'momentum': 0.1}",0.9381140823745292,0.9425456631258039,0.9387167305872305,0.9397921586958545,0.001962504556492566,10
22,557.6562641461691,0.19413253271817432,0.3773682912190755,0.005633306009103342,relu,"(1000,)",0.5,0.5,"{'activation': 'relu', 'hidden_layer_sizes': (1000,), 'learning_rate_init': 0.5, 'momentum': 0.5}",0.9381140823745292,0.9425456631258039,0.9387167305872305,0.9397921586958545,0.001962504556492566,10
23,558.2382983366648,0.21642645026792837,0.3787682851155599,0.0017878291002214415,relu,"(1000,)",0.5,1.0,"{'activation': 'relu', 'hidden_layer_sizes': (1000,), 'learning_rate_init': 0.5, 'momentum': 1.0}",0.9381140823745292,0.9425456631258039,0.9387167305872305,0.9397921586958545,0.001962504556492566,10
24,557.8465730349222,0.3507646435612107,0.37836964925130206,0.0016576370853031378,relu,"(1000,)",1.0,0.1,"{'activation': 'relu', 'hidden_layer_sizes': (1000,), 'learning_rate_init': 1.0, 'momentum': 0.1}",0.9397335981538057,0.9404015453412762,0.9399569650705399,0.9400307028552074,0.0002776284171071719,7
25,557.1792925993601,0.4035816081836549,0.37869993845621747,0.003973978605401978,relu,"(1000,)",1.0,0.5,"{'activation': 'relu', 'hidden_layer_sizes': (1000,), 'learning_rate_init': 1.0, 'momentum': 0.5}",0.9397335981538057,0.9404015453412762,0.9399569650705399,0.9400307028552074,0.0002776284171071719,7
26,557.9248944123586,0.14146780798989442,0.37772536277770996,0.005737923967077063,relu,"(1000,)",1.0,1.0,"{'activation': 'relu', 'hidden_layer_sizes': (1000,), 'learning_rate_init': 1.0, 'momentum': 1.0}",0.9397335981538057,0.9404015453412762,0.9399569650705399,0.9400307028552074,0.0002776284171071719,7
